Id,date,playoff,team_id,Elo,opp_team_id,opp_Elo,win_equivalent,bet_ratio,game_result
30488,2/26/1996,False,team0,,opp_team15,1604.0386,31.756258,0.35506904,1
30489,2/23/1983,False,team13,1565.0315,opp_team9,1572.2513,48.530056,0.63043547,0
30490,5/5/1999,False,team16,,opp_team11,1508.1927,20.462126,0.33239537,1
30491,3/31/1951,True,team1,1529.7329,opp_team33,,44.558155,0.63754839,0
30492,1/29/1957,False,team0,1634.5352,opp_team35,1498.4736,52.912266,0.79557753,0
30493,3/28/1990,False,team25,,opp_team16,1468.879,31.572666,0.50688225,0
30494,2/9/1975,False,team3,1495.5237,opp_team2,1402.3112,43.401371,0.75254291,0
30495,5/2/2010,True,team7,,opp_team8,1557.1682,53.648212,0.71765691,0
30496,3/11/2014,False,team12,1630.5031,opp_team18,,54.652462,0.71335524,0
30497,11/20/1984,False,team1,1489.4247,opp_team12,1417.3625,40.038715,0.72918057,0
30498,10/27/1984,False,team13,1482.1672,opp_team2,1612.7454,,0.45610783,0
30499,11/21/1990,False,team8,,opp_team7,1482.5635,45.334057,0.68748921,0
30500,1/27/1976,False,team11,1459.5619,opp_team4,,39.653145,0.55168927,0
30501,3/7/2012,False,team4,1553.8994,opp_team0,1530.8003,,0.67009515,0
30502,1/23/1982,False,team11,1482.0975,opp_team16,1493.7897,38.679634,0.62441748,1
30503,12/4/1981,False,team36,,opp_team14,1488.7769,36.930355,0.59347838,0
30504,3/8/1974,False,team4,1312.7128,opp_team12,1558.8867,,0.30123055,1
30505,12/11/1982,False,team12,1482.3586,opp_team2,1673.2571,37.967739,0.37209177,1
30506,12/4/2013,False,team10,1348.6733,opp_team16,1634.8601,27.139606,0.25506526,0
30507,12/12/1964,False,team31,1563.3854,opp_team28,1556.6489,46.787384,0.64894938,1
30508,2/20/2008,False,team15,1411.9187,opp_team10,1516.46,,0.49346498,1
30509,1/11/2008,False,team10,1501.1296,opp_team37,1414.3253,,0.74560964,0
30510,1/13/1962,False,team3,1440.5457,opp_team28,,35.214775,0.58530116,1
30511,11/4/1977,False,team0,,opp_team16,1523.8713,36.604,0.56129074,1
30512,3/18/1949,False,team0,1368.2266,opp_team1,,,0.51954389,0
30513,12/14/1999,False,team12,1392.8744,opp_team22,,,0.32004783,0
30514,5/14/1995,True,team5,1632.1962,opp_team23,1611.0685,55.117886,0.66758156,0
30515,12/30/1989,False,team30,1260.6742,opp_team11,1459.6995,22.072348,0.36122867,0
30516,2/24/1971,False,team28,1355.0051,opp_team1,1499.131,,0.43683705,1
30517,1/9/2007,False,team17,1579.6038,opp_team18,,48.652771,0.48565581,1
30518,1/23/1980,False,team16,,opp_team4,1646.0143,,0.32772827,1
30519,3/16/1996,False,team12,1444.877,opp_team8,,36.9706,0.75788039,0
30520,3/16/1973,False,team9,1283.1936,opp_team11,1401.9907,,0.47297513,0
30521,1/22/2006,False,team24,1530.4507,opp_team4,1463.5391,43.464569,0.72328603,1
30522,1/22/1993,False,team5,1666.8708,opp_team30,1458.3511,,0.85520011,1
30523,1/20/1986,False,team4,1597.1846,opp_team1,1398.4453,50.973331,0.84808779,0
30524,1/19/1968,False,team0,1571.9293,opp_team1,,53.145214,0.78092182,0
30525,4/16/2006,False,team19,,opp_team0,1435.7704,49.784874,0.80525309,0
30526,10/13/1973,False,team1,1635.6982,opp_team11,1460.5623,,0.82974344,1
30527,12/16/1951,False,team33,1614.4838,opp_team57,,,0.74512017,1
30528,2/14/1976,False,team12,1640.5641,opp_team3,1376.9276,56.837677,0.89024633,0
30529,12/15/1954,False,team0,1565.913,opp_team56,1401.0232,,0.82124835,0
30530,1/1/1965,False,team32,,opp_team28,1591.9165,32.632694,0.40744674,1
30531,11/19/1977,False,team12,1561.3137,opp_team3,1473.5779,48.090481,0.74662536,0
30532,12/17/1982,False,team14,1573.1757,opp_team36,1486.0463,48.881626,0.74596441,0
30533,12/15/1996,False,team6,,opp_team48,1265.14,40.24474,0.85985392,0
30534,5/9/2009,True,team7,1518.5154,opp_team10,1752.0106,41.880783,0.31681225,1
30535,1/24/2002,False,team1,1398.4559,opp_team6,1529.8986,,0.45487356,0
30536,3/14/1956,False,team1,1527.8264,opp_team34,1616.6343,41.918182,0.51610124,0
30537,12/10/1985,False,team5,1428.598,opp_team13,1507.9071,32.792732,0.52974147,1
30538,3/24/1979,False,team11,1522.4491,opp_team7,1561.0885,43.496231,0.58739817,0
30539,11/10/1972,False,team3,1342.9043,opp_team12,1591.5647,,0.29822636,0
30540,4/16/2003,False,team20,1384.0536,opp_team9,1593.6532,30.728098,0.34730512,0
30541,12/20/1952,False,team56,1388.0841,opp_team35,1697.2705,30.694803,0.23073357,0
30542,5/10/1997,True,team7,1647.2549,opp_team5,1756.6146,55.126575,0.48653349,1
30543,12/4/1993,False,team12,1453.3037,opp_team15,1514.9847,,0.55492294,0
30544,12/23/1982,False,team8,1591.3387,opp_team7,1508.8325,50.946957,0.74088824,0
30545,11/16/1975,False,team2,,opp_team5,1462.9587,38.269272,0.61645192,0
30546,3/30/1980,False,team14,1631.05,opp_team9,1493.7357,,0.79674786,0
30547,2/29/1948,False,team0,1285.2273,opp_team46,,,0.36611778,0
30548,3/30/2011,False,team20,1426.946,opp_team18,1659.4539,32.618595,0.3180438,1
30549,12/29/2003,False,team19,,opp_team9,1515.131,47.605198,0.71753591,1
30550,2/1/1987,False,team9,1555.9725,opp_team18,1623.5057,47.768204,0.54658794,0
30551,12/1/2006,False,team3,1600.8854,opp_team1,1411.405,,0.84109294,0
30552,11/22/2001,False,team26,1579.0375,opp_team8,1602.3149,48.275871,0.60865223,1
30553,2/4/1997,False,team30,1533.504,opp_team24,1459.0728,,0.73186535,0
30554,2/23/1973,False,team49,1365.0713,opp_team55,1599.709,,0.31539053,1
30555,3/18/2008,False,team3,1673.9628,opp_team16,1598.681,58.565594,0.73282492,0
30556,3/18/1969,False,team5,1407.292,opp_team2,1565.967,36.841373,0.41635352,1
30557,5/10/1992,True,team14,,opp_team17,1651.708,51.773724,0.55225557,0
30558,12/25/2003,False,team23,1417.0107,opp_team10,1375.2294,32.752316,0.69342041,0
30559,1/8/2005,False,team38,1333.0852,opp_team21,1608.8765,25.729378,0.26660118,0
30560,4/14/2014,False,team12,1607.2723,opp_team24,1539.1871,,0.72463614,0
30561,3/18/1989,False,team21,1354.041,opp_team18,1434.5084,28.410105,0.52808011,0
30562,2/14/2011,False,team19,1340.8364,opp_team13,1697.0396,24.455379,0.18621054,1
30563,2/26/1967,False,team31,1485.4177,opp_team0,1645.9454,,0.4137643,1
30564,12/13/2000,False,team3,1498.0482,opp_team7,1356.276,41.367344,0.80087191,0
30565,3/8/2002,False,team9,1630.7262,opp_team19,1563.8379,54.511097,0.72325921,0
30566,1/19/2002,False,team18,,opp_team17,1582.5638,52.5121,0.67708385,0
30567,11/11/1989,False,team5,1556.4351,opp_team14,1521.0758,49.618095,0.68550563,0
30568,2/14/2011,False,team11,1504.5343,opp_team16,1538.3743,,0.59407759,0
30569,1/14/2000,False,team16,1420.3977,opp_team22,1584.4915,32.304306,0.40879396,1
30570,4/13/1974,True,team49,1607.3846,opp_team45,1605.1631,55.264393,0.64300591,0
30571,1/8/1972,False,team32,1436.3756,opp_team7,1397.6199,,0.68970537,0
30572,11/12/1974,False,team9,1372.6517,opp_team1,1513.7909,31.117855,0.44107112,0
30573,11/18/1986,False,team8,1633.2103,opp_team12,1451.8201,54.646721,0.83476925,0
30574,2/28/2009,False,team4,1533.3152,opp_team23,1626.2358,43.406715,0.51018661,1
30575,11/16/1985,False,team1,1345.5177,opp_team7,1478.532,26.201942,0.45263112,0
30576,11/6/1979,False,team2,1553.9833,opp_team44,1475.8589,46.860714,0.73601657,0
30577,4/17/2013,False,team21,1413.7845,opp_team20,1636.0679,31.304928,0.33094382,1
30578,11/15/2002,False,team0,,opp_team18,1676.1785,47.707851,0.50280809,1
30579,4/4/2006,False,team17,1454.3767,opp_team13,1721.131,35.86216,0.27689525,1
30580,3/15/1984,False,team1,,opp_team10,1404.6305,54.367149,0.86636853,0
30581,1/9/2009,False,team21,,opp_team22,1440.4585,,0.50659913,1
30582,3/26/2011,False,team8,1458.1539,opp_team5,1695.984,35.733845,0.31143615,1
30583,2/23/2008,False,team13,1642.4994,opp_team38,1606.0237,55.681152,0.68688953,0
30584,1/23/2008,False,team14,1333.8762,opp_team11,1561.444,24.168354,0.32424328,1
30585,2/5/1992,False,team2,,opp_team20,1436.9061,45.773296,0.75501764,0
30586,4/9/1983,False,team19,1587.3676,opp_team10,1315.7145,50.226532,0.89467478,0
30587,11/9/1973,False,team9,1408.1765,opp_team41,1320.1927,34.350807,0.74689525,0
30588,4/18/1993,False,team16,1439.7491,opp_team20,,,0.5540899,0
30589,3/28/1982,False,team15,1446.0062,opp_team5,1473.2295,35.916641,0.60322875,0
30590,11/15/2010,False,team12,1452.7739,opp_team3,1398.6144,,0.70835614,0
30591,2/27/1974,False,team45,1570.8618,opp_team51,1387.9478,51.44659,0.83597559,0
30592,12/10/2007,False,team4,1458.1615,opp_team11,1569.3392,37.727314,0.4839195,0
30593,1/27/2000,False,team13,,opp_team24,1529.2695,,0.7812807,0
30594,11/27/1975,False,team54,,opp_team45,1647.8408,,0.34021157,0
30595,1/25/1984,False,team18,1511.5745,opp_team12,1446.2335,42.36631,0.7214728,0
30596,2/7/1960,False,team31,1588.1929,opp_team34,,,0.58187276,0
30597,3/5/1983,False,team18,1508.0212,opp_team10,1309.7664,,0.84772819,1
30598,12/15/1989,False,team0,1537.1324,opp_team2,1646.0096,46.206703,0.48722747,1
30599,1/7/1983,False,team36,1522.3214,opp_team17,1390.2059,,0.79185843,0
30600,1/22/1992,False,team4,,opp_team1,1525.8242,41.77853,0.58996505,0
30601,10/11/1980,False,team1,,opp_team8,1609.3116,,0.44534472,0
30602,3/30/1984,False,team15,1401.525,opp_team10,1385.537,,0.66098368,0
30603,1/19/2015,False,team8,1505.8629,opp_team26,1557.6439,40.444824,0.56895059,1
30604,12/29/1971,False,team8,,opp_team9,1254.6705,64.032539,0.95927107,0
30605,3/26/1993,False,team22,1500.3022,opp_team19,,42.751926,0.51673228,0
30606,2/9/1982,False,team7,,opp_team2,1625.7123,,0.39549947,1
30607,2/3/2007,False,team21,,opp_team16,1492.4902,37.71122,0.59954089,0
30608,2/4/1984,False,team11,1456.0155,opp_team1,1609.3439,35.54776,0.42385137,1
30609,10/31/1997,False,team16,1338.2358,opp_team13,1345.5555,24.102451,0.63030154,1
30610,10/27/2010,False,team18,1572.3136,opp_team37,1524.3628,48.870228,0.70091802,0
30611,4/13/1998,False,team20,1259.1448,opp_team24,1498.197,18.26902,0.30992946,1
30612,1/17/1979,False,team4,1571.6492,opp_team10,1463.2349,48.560947,0.76847661,0
30613,3/29/1975,False,team7,1375.5833,opp_team10,1444.2469,,0.54497468,0
30614,3/28/1996,False,team5,1741.8326,opp_team7,1572.1912,,0.82522851,0
30615,3/26/1972,False,team32,1432.3885,opp_team41,1228.6012,,0.85179389,0
30616,2/20/1960,False,team31,1577.2896,opp_team0,1727.7788,,0.4278473,0
30617,12/20/1997,False,team30,,opp_team2,1636.7277,48.084976,0.55320632,1
30618,3/6/2011,False,team4,1566.9015,opp_team12,1430.2002,47.90601,0.79617578,0
30619,12/15/2004,False,team11,1482.8324,opp_team7,1333.1727,40.140156,0.80801392,0
30620,10/22/1971,False,team6,1510.2412,opp_team3,1422.1227,,0.74704188,1
30621,11/17/2006,False,team2,1537.3738,opp_team26,1392.0381,45.153599,0.80412304,0
30622,11/5/2013,False,team21,1428.0204,opp_team7,1482.3911,,0.56529087,1
30623,1/27/1947,False,team0,1236.2783,opp_team59,1448.0367,33.21294,0.34449345,1
30624,3/30/2002,False,team11,,opp_team6,1471.8639,32.136436,0.57105625,1
30625,1/28/2011,False,team17,1516.2494,opp_team24,1311.9927,42.558609,0.85213464,0
30626,3/30/1993,False,team12,,opp_team24,1273.5033,32.199028,0.80472428,1
30627,11/20/2013,False,team23,,opp_team22,1698.4907,,0.19395868,1
30628,12/30/1991,False,team15,1488.3104,opp_team5,1745.8469,40.476692,0.28764424,1
30629,4/3/1976,False,team51,1275.2789,opp_team47,,20.515079,0.29898873,0
30630,1/21/2011,False,team12,,opp_team21,1322.6022,34.238152,0.77275217,0
30631,11/6/1974,False,team50,,opp_team41,1517.0476,19.700958,0.28254089,1
30632,10/31/1975,False,team3,1461.4492,opp_team11,1470.8202,39.305748,0.62754583,0
30633,3/14/1986,False,team17,1465.9427,opp_team13,1458.1814,38.441967,0.65029228,0
30634,12/11/2009,False,team10,,opp_team9,,57.918262,0.76164365,0
30635,1/14/1992,False,team25,1411.4874,opp_team15,1508.7928,33.879265,0.50387776,0
30636,2/19/1992,False,team23,1341.0958,opp_team5,1754.7555,25.870485,0.14117436,1
30637,4/8/2002,False,team13,1674.6595,opp_team9,1604.0382,,0.72753966,0
30638,12/28/2002,False,team8,,opp_team19,1632.7808,36.106499,0.40023965,1
30639,11/30/1973,False,team9,1397.9916,opp_team6,1387.7227,,0.65356773,1
30640,12/22/2002,False,team29,1383.6013,opp_team17,1563.5247,27.429926,0.38696787,1
30641,3/3/2004,False,team20,1435.0557,opp_team15,,33.317806,0.3825092,1
30642,4/3/1960,True,team31,1572.6318,opp_team0,1678.4303,48.389683,0.49165612,0
30643,3/14/1978,False,team8,,opp_team6,1552.21,,0.50684905,0
30644,12/23/1975,False,team41,,opp_team0,1647.4725,45.078533,0.44613427,0
30645,3/16/1998,False,team5,1711.7281,opp_team19,1503.3177,61.951214,0.85512209,0
30646,1/10/1971,False,team0,1495.7678,opp_team4,1487.2363,45.421452,0.65129977,1
30647,2/23/1960,False,team0,1713.1161,opp_team34,,58.054081,0.76763999,1
30648,2/25/1988,False,team21,,opp_team25,1462.9063,26.022703,0.51056713,1
30649,1/17/1971,False,team52,1423.5638,opp_team4,1500.4948,,0.53315037,1
30650,12/30/1973,False,team10,,opp_team7,,,0.47798815,1
30651,1/15/1961,False,team3,1424.3358,opp_team31,1589.0006,33.825481,0.40799975,0
30652,1/11/1994,False,team1,,opp_team20,1385.7386,56.021259,0.88695449,0
30653,3/1/1952,False,team57,1506.9812,opp_team35,1618.9275,39.63232,0.48281467,1
30654,4/10/1997,False,team19,1375.6401,opp_team8,1367.7018,29.674438,0.65052396,0
30655,4/1/1976,False,team10,1560.3905,opp_team0,1567.4352,47.952206,0.63067037,1
30656,12/29/1990,False,team5,,opp_team14,,,0.83768684,0
30657,1/30/2004,False,team22,1444.3607,opp_team20,1446.568,35.554592,0.63713259,0
30658,11/11/1997,False,team18,1372.2246,opp_team2,1621.9919,,0.29689449,1
30659,10/24/1978,False,team10,1524.6644,opp_team50,1464.7344,,0.71517074,0
30660,4/18/2006,False,team27,1522.7061,opp_team8,1484.9424,44.215984,0.68848187,0
30661,11/6/1979,False,team1,,opp_team7,1569.5651,34.850296,0.47094637,1
30662,1/4/1992,False,team5,1738.5665,opp_team19,,64.277992,0.93112075,0
30663,3/20/2005,False,team26,1444.4108,opp_team10,1471.458,36.186741,0.60347122,0
30664,2/6/2008,False,team9,1532.766,opp_team5,1455.1406,,0.73545808,0
30665,2/4/1997,False,team9,1520.1962,opp_team5,1808.4742,43.765068,0.25278461,1
30666,3/13/1976,False,team11,1494.5588,opp_team12,1627.4766,,0.45276883,1
30667,12/19/2012,False,team11,1526.4995,opp_team4,1450.2128,,0.73395616,0
30668,4/11/2006,False,team2,1562.1248,opp_team12,,47.937767,0.80833596,0
30669,12/10/1988,False,team7,1586.0276,opp_team16,1580.7775,50.318867,0.64699775,1
30670,1/20/2005,False,team21,1615.9904,opp_team10,1532.4602,53.993942,0.74201816,0
30671,1/11/1994,False,team13,1605.4177,opp_team24,1345.4363,52.32309,0.88817364,0
30672,4/4/1996,False,team23,1666.4757,opp_team0,1397.0334,57.599834,0.89346945,1
30673,4/10/1998,False,team0,,opp_team23,1489.2552,,0.57764167,0
30674,11/19/1950,False,team40,1485.2784,opp_team46,,39.843781,0.75576061,0
30675,5/25/1995,True,team23,1627.2063,opp_team15,1627.2946,54.469418,0.63994795,0
30676,1/31/2002,False,team13,1622.2444,opp_team20,1508.7515,52.12299,0.77363718,1
30677,2/8/1999,False,team48,1308.1555,opp_team9,,,0.3759346,1
30678,3/24/1990,False,team16,1486.761,opp_team9,1648.2607,40.878563,0.41240767,1
30679,1/17/2000,False,team2,,opp_team14,,,0.81830633,1
30680,11/18/1978,False,team10,1440.8448,opp_team0,,33.705799,0.69190437,1
30681,10/25/1969,False,team47,1471.3445,opp_team55,1335.5902,49.948406,0.7952897,0
30682,4/9/2011,False,team11,1568.2251,opp_team20,1432.3555,48.317619,0.79539782,0
30683,2/15/2006,False,team23,,opp_team22,1620.4401,29.790636,0.32742289,1
30684,5/10/2006,True,team6,1640.4713,opp_team20,1571.0703,,0.72614491,1
30685,12/1/2001,False,team10,1369.4929,opp_team30,1525.7534,28.980516,0.41973495,0
30686,2/24/1974,False,team47,,opp_team51,1395.9525,41.906384,0.74151987,0
30687,11/18/1997,False,team21,1438.0509,opp_team18,1346.7272,35.492756,0.7505126,0
30688,12/7/1967,False,team47,1363.256,opp_team53,1302.256,48.142029,0.71642369,0
30689,12/29/1982,False,team25,,opp_team8,1609.2349,,0.58178437,0
30690,2/11/1987,False,team4,1556.2721,opp_team3,1564.024,45.065094,0.62972152,1
30691,12/1/1960,False,team34,1624.8751,opp_team2,1513.2485,,0.77175027,0
30692,2/21/1998,False,team27,1523.7731,opp_team5,1702.1926,43.472427,0.38902339,1
30693,12/12/1980,False,team9,1444.1072,opp_team11,1494.1488,36.315849,0.57140446,0
30694,4/10/1981,True,team5,1597.609,opp_team0,,50.555779,0.58376616,1
30695,4/17/1989,False,team11,1498.1703,opp_team13,1311.3608,42.346191,0.83902723,0
30696,11/2/2002,False,team11,,opp_team26,,,0.51860279,0
30697,3/7/1995,False,team8,,opp_team9,1577.8622,25.896475,0.32645771,1
30698,12/1/2007,False,team19,1453.9019,opp_team4,1454.4077,36.360859,0.63939387,0
30699,12/26/1997,False,team13,,opp_team0,1400.1489,38.998936,0.72540778,0
30700,3/17/1971,False,team32,1432.8157,opp_team10,1193.6614,40.32362,0.87570035,0
30701,2/15/1990,False,team21,1355.3054,opp_team2,1668.4865,,0.22667736,1
30702,1/27/2000,False,team48,,opp_team19,1460.0784,26.768515,0.48921341,0
30703,11/2/1984,False,team17,1479.1093,opp_team14,1483.5575,,0.6341449,0
30704,12/17/2010,False,team18,1642.5232,opp_team6,1564.2184,55.566513,0.73621833,0
30705,2/2/2007,False,team4,1418.4655,opp_team12,1435.8363,31.995115,0.61672056,1
30706,3/15/1986,False,team1,,opp_team7,1603.391,,0.3127225,1
30707,10/16/1979,False,team10,1387.4187,opp_team3,1468.2322,30.607105,0.5275836,0
30708,1/2/2002,False,team24,1607.2188,opp_team8,1597.2146,52.750217,0.65322256,0
30709,12/7/1983,False,team17,1478.821,opp_team9,1580.802,39.426125,0.4971492,0
30710,3/11/2012,False,team2,1592.645,opp_team0,1527.2545,50.42514,0.72153014,0
30711,2/3/2006,False,team26,,opp_team1,1343.1139,33.036835,0.72996348,0
30712,1/21/1994,False,team5,1640.9846,opp_team15,1540.6274,55.663879,0.760122,0
30713,2/4/1973,False,team45,1587.1915,opp_team55,,,0.63591099,1
30714,10/17/1967,False,team5,1404.2631,opp_team2,1459.1296,35.078865,0.56458932,1
30715,3/20/1970,False,team0,1424.9149,opp_team14,,36.605179,0.58826888,1
30716,1/17/1954,False,team40,,opp_team35,1589.3711,46.619686,0.60497439,0
30717,2/1/2014,False,team27,1504.9116,opp_team42,,43.276562,0.30356526,0
30718,2/13/2011,False,team6,1550.5769,opp_team21,1357.0084,,0.84421313,1
30719,2/28/1990,False,team7,1459.2902,opp_team15,1461.3069,39.452721,0.63738614,0
30720,5/2/1982,True,team8,1638.2054,opp_team4,1692.469,54.209557,0.56544244,1
30721,12/11/1974,False,team6,1432.991,opp_team9,1390.7574,37.039913,0.69397348,0
30722,12/20/1980,False,team36,1487.3773,opp_team15,1535.6234,39.372055,0.57393384,1
30723,2/23/2003,False,team4,1539.5016,opp_team10,1263.7181,45.070431,0.89689434,0
30724,3/1/2010,False,team6,,opp_team16,1622.8008,49.444572,0.57197124,0
30725,4/5/2006,False,team6,1631.6985,opp_team20,1550.6089,52.301289,0.73931968,1
30726,11/27/1976,False,team16,,opp_team15,1504.6991,53.614513,0.7785663,0
30727,2/11/1998,False,team4,1383.1515,opp_team18,,,0.76240951,0
30728,4/29/1994,True,team5,1575.119,opp_team10,1586.6498,,0.62463528,0
30729,1/23/1971,False,team32,1548.9911,opp_team52,,52.349709,0.81327313,0
30730,12/14/2013,False,team27,1461.589,opp_team20,1613.1344,35.339535,0.42635968,1
30731,10/24/1969,False,team32,1515.6095,opp_team28,1424.2155,47.194469,0.75058836,0
30732,1/12/1991,False,team12,,opp_team6,1632.1874,41.716473,0.45388404,1
30733,12/22/1957,False,team33,1559.1412,opp_team3,1430.6002,46.086258,0.78844672,0
30734,1/3/2011,False,team23,1636.157,opp_team12,,54.736767,0.86205596,0
30735,3/27/1997,False,team7,1637.3328,opp_team20,1437.09,55.967575,0.84919953,0
30736,4/4/2010,False,team26,1447.5154,opp_team12,1391.3224,34.539429,0.71076846,1
30737,12/31/2011,False,team21,1438.2344,opp_team1,1472.8546,31.963385,0.59299397,1
30738,3/6/2002,False,team0,1486.2408,opp_team23,1523.5435,40.724384,0.58926195,0
30739,1/10/1992,False,team12,1599.2081,opp_team13,,,0.67081475,1
30740,1/2/1991,False,team17,1578.5303,opp_team22,1323.3196,50.827263,0.88541681,0
30741,4/10/1975,True,team25,,opp_team41,1527.1384,55.663265,0.77417147,1
30742,11/20/1977,False,team2,1535.7255,opp_team5,1542.0151,41.910503,0.63168216,1
30743,4/1/1983,False,team0,1580.2749,opp_team8,1600.8995,,0.61228359,0
30744,1/22/1972,False,team47,1533.6563,opp_team54,1548.2195,51.169395,0.62053359,0
30745,1/4/1984,False,team15,1362.713,opp_team5,1475.4781,28.281986,0.48163775,0
30746,2/4/2013,False,team4,1447.3494,opp_team23,1339.8197,,0.7675693,0
30747,2/24/1967,False,team32,,opp_team4,1693.4196,,0.18561932,1
30748,4/13/1980,True,team7,1581.7174,opp_team4,1621.0032,46.712029,0.58649611,1
30749,1/2/1976,False,team4,1502.4639,opp_team10,1540.2686,,0.58856225,0
30750,3/16/2004,False,team10,,opp_team5,1329.5861,38.418499,0.80174178,0
30751,1/14/1955,False,team56,1456.8984,opp_team34,1526.5781,33.39838,0.54352403,0
30752,2/9/1999,False,team18,1376.141,opp_team17,1698.5709,28.31184,0.21748051,1
30753,11/20/1964,False,team4,1455.3485,opp_team31,1547.3607,36.065025,0.51149333,1
30754,11/20/2009,False,team0,,opp_team23,1625.4331,53.254326,0.65080589,1
30755,4/5/2011,False,team11,1587.1931,opp_team21,1420.4583,,0.82280219,1
30756,11/27/2009,False,team4,,opp_team7,1566.3728,32.950142,0.4575491,1
30757,11/6/1980,False,team17,1438.0968,opp_team10,1449.4626,,0.62485784,0
30758,3/1/1972,False,team3,1303.2281,opp_team14,1539.3403,25.035521,0.31356072,1
30759,3/13/1985,False,team8,1674.3726,opp_team10,1503.6565,,0.82611889,0
30760,10/20/1980,False,team17,1406.1873,opp_team14,1577.3322,,0.39902171,1
30761,1/22/1985,False,team1,1399.2366,opp_team14,1453.4747,30.865955,0.56547838,0
30762,1/20/2007,False,team11,1612.1951,opp_team16,,,0.77267295,1
30763,12/13/1980,False,team7,1475.5033,opp_team8,1645.6487,,0.40040225,0
30764,2/6/1972,False,team2,1733.9941,opp_team32,1437.8203,,0.90725416,0
30765,11/17/1951,False,team1,,opp_team33,1561.9872,,0.58747107,1
30766,1/2/1972,False,team53,1388.1725,opp_team58,1378.77,36.625786,0.65243757,0
30767,3/30/2012,False,team23,1566.6675,opp_team18,1563.3546,,0.64444661,1
30768,4/5/2009,False,team10,1700.2483,opp_team13,1628.9894,60.780903,0.72826654,0
30769,3/10/1999,False,team27,1486.6766,opp_team3,1595.7855,41.028286,0.48689425,0
30770,12/15/1954,False,team1,1502.2404,opp_team33,1586.8136,38.450153,0.52218634,0
30771,11/8/1995,False,team3,1354.7885,opp_team9,1495.4945,28.616327,0.44168586,0
30772,12/27/2006,False,team20,1484.179,opp_team0,1428.1473,40.27441,0.71057743,0
30773,1/25/1973,False,team6,1471.8245,opp_team14,1346.4628,,0.78537792,0
30774,5/19/2005,True,team15,1554.3016,opp_team3,1630.6788,45.895435,0.53394365,1
30775,11/17/1999,False,team6,1535.333,opp_team5,1349.2335,45.298233,0.83847451,0
30776,11/1/2003,False,team24,1545.5114,opp_team26,1395.4996,,0.80832815,0
30777,4/23/2013,True,team1,1626.5759,opp_team0,1473.9846,,0.81061828,0
30778,1/3/1996,False,team20,1400.4453,opp_team15,1584.5259,,0.38130647,1
30779,4/19/2000,False,team30,,opp_team22,1592.1012,50.634956,0.63137817,0
30780,4/12/2010,False,team13,1661.932,opp_team24,1250.2902,56.915047,0.95003837,0
30781,1/2/1988,False,team13,1457.5862,opp_team18,1594.7795,35.430931,0.44667798,1
30782,11/27/1963,False,team1,1388.2595,opp_team39,1498.3148,28.180201,0.4855333,1
30783,1/13/2008,False,team12,1583.2585,opp_team15,1447.058,49.69112,0.79570764,0
30784,3/21/1999,False,team26,,opp_team1,1546.1552,,0.42243376,0
30785,12/7/2004,False,team29,1504.0499,opp_team1,1432.6111,42.213539,0.72847146,0
30786,1/25/1968,False,team28,1479.8177,opp_team2,1506.0702,42.903652,0.60456556,1
30787,2/16/2010,False,team3,1355.6494,opp_team24,1336.7223,27.251116,0.66476452,0
30788,1/27/2015,False,team15,1451.2109,opp_team26,1565.5938,34.250046,0.47931328,1
30789,2/18/1996,False,team30,1501.04,opp_team8,1388.3947,,0.77278167,0
30790,12/2/1980,False,team25,1479.8876,opp_team36,,39.815426,0.64483958,0
30791,1/15/2013,False,team11,1567.6812,opp_team20,1673.431,46.691624,0.49172601,1
30792,12/27/1997,False,team11,1569.8739,opp_team27,1572.6658,49.513973,0.63635421,0
30793,12/15/2001,False,team9,1519.8097,opp_team23,1543.4766,43.750587,0.60811818,0
30794,2/11/1992,False,team7,1503.7939,opp_team30,1367.5613,41.029373,0.79573768,1
30795,1/19/1985,False,team19,1514.9597,opp_team3,1605.8013,41.841442,0.51317704,1
30796,12/23/2008,False,team18,1567.6832,opp_team29,1344.0996,48.115257,0.86561102,0
30797,11/10/1967,False,team39,1552.6061,opp_team4,,52.768387,0.44098106,0
30798,1/21/1961,False,team28,1373.0874,opp_team3,1461.8223,,0.51620615,1
30799,4/1/1997,False,team9,1596.9564,opp_team12,1361.1682,49.546326,0.87357581,1
30800,2/22/1954,False,team35,1616.4246,opp_team34,1474.7611,49.88319,0.80077207,1
30801,2/14/1986,False,team3,,opp_team18,1545.6749,,0.60383034,0
30802,12/22/1999,False,team0,1455.8715,opp_team7,1493.8203,37.677826,0.58836126,0
30803,12/9/1992,False,team5,1688.3567,opp_team10,1586.5508,60.390079,0.76163936,0
30804,4/12/2004,False,team0,1440.3062,opp_team22,1537.5325,33.600159,0.50399154,1
30805,12/28/2010,False,team10,1394.2478,opp_team23,,29.071346,0.32023486,1
30806,2/14/1948,False,team1,1442.4573,opp_team34,,47.09903,0.68426418,0
30807,1/7/1973,False,team32,1488.3121,opp_team0,1653.8745,41.820194,0.40675235,1
30808,1/8/1974,False,team5,,opp_team1,1572.7135,50.326847,0.67480463,1
30809,3/18/2005,False,team19,,opp_team17,1375.2994,37.80056,0.7438674,0
30810,3/9/1976,False,team5,1409.0339,opp_team14,1484.9542,,0.53459811,0
30811,1/8/2002,False,team17,1576.3818,opp_team6,1530.8528,49.44315,0.69798744,0
